id,text,aspect_term,aspect_category,polarity
1916.0,"it's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.",atmoshere,ambience,positive
,"my his husband joe and i both ordered the steak, no medium.",Steak,anecdotes/miscellaneous,neutral
1063.0,but that is highly forgivable.,,anecdotes/miscellaneous,positive
3435.0,mermaid inn is an overall good restaurant with really good seafood.,seafood,food,positive
,great experience and learning overall.,,anecdotes/miscellaneous,positive
1803.0,my sister says it reminds her of a restaurant run by high-school students who don't know what they are doing.,,anecdotes/miscellaneous,negative
,i probably would go again if i didn't still have anything to pay.,,price,negative
,"most friendly user and informative staff, very robust attentive environment and prompt raw bar service.",bar service,service,positive
,and what i head was now always just pretty fucking much feeling full from anyway just minutes after our fondue french appetizer.,fondue appetizer,anecdotes/miscellaneous,positive
,"eventually the oppressive atmosphere isn't even the greatest, but i suppose that's how they keep driving the oil prices way down.",prices,price,positive
96.0,i think that it is absolutely brilliant and well runned business operation.,,anecdotes/miscellaneous,positive
1818.0,service- friendly and attentive.,Service,service,positive
2209.0,"this place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",food,anecdotes/miscellaneous,positive
,sam cooper and i sure could do without all about the cigar smoke.,,ambience,negative
3150.0,"food was okay, nothing great.",Food,food,neutral
1394.0,the atmosphere is much better than sripraphai (more modern and sleek).,atmosphere,ambience,positive
132.0,"they have it all -- great price, food, and service.",service,price,positive
2601.0,you will find yourself returning quite often.,,anecdotes/miscellaneous,positive
,but sushi wasn't anything spectacular for whatever the damn price.,price,food,neutral
1545.0,...and that's saying a lot.,,anecdotes/miscellaneous,neutral
,go out only if you believe children are already found in the safer neighborhood before then and don't necessarily want to the bother of going back farther down for to a better safe place.,,anecdotes/miscellaneous,negative
3045.0,all pretty good.,,anecdotes/miscellaneous,positive
443.0,"pizza - the only pizza in nyc that should not have additional toppings - the crust tastes like the best, freshly baked bread!",bread,food,positive
,i recommend therefore that you try over this hidden hot spot which will rather surely blowup very soon,,anecdotes/miscellaneous,positive
2030.0,our friendly server made great food suggestions and also sent both the sommelier and the fromager to the table to help suggest different pairings for wine and cheese.,cheese,service,positive
1437.0,"be careful, when they say spicy, they mean it!",,anecdotes/miscellaneous,neutral
,"the food there was delicious ( now i had a vegetarian halibut steak special, as my husband james had lobster steak ), and the service was sounding top - notch.",service,service,positive
1491.0,the sauce is delicious and the crust is perfect.,crust,food,positive
730.0,it's all about the food !!,food,food,positive
,"though first of all, this place nearby is * not * very romantic, as a claimed above by citysearch's 2007 editorial review.",place,ambience,negative
556.0,"i am amazed by the poor reviews- i find this place to be standout italian in an area flooded with italian- great prices, great atmosphere, good service and a wonderful wine list.",wine list,price,positive
,molly but the editorial staff was so horrible to us.,staff,service,negative
2887.0,if you like spicy food get the chicken vindaloo.,spicy food,food,positive
514.0,stepped on my foot on the second time he reached over me to adjust lighting.,,service,negative
,tasty but very expensive.,,price,negative
,because i can't even wait for the big nex time.,,anecdotes/miscellaneous,positive
,although i've apparently been frequenting the fair tasting beer room there since it first arrived in the east village and i'mc ve never been once disappointed.,,anecdotes/miscellaneous,positive
,"this open place today is now basically a virtually perfect literal hole - hole in - the - wall street that is only buried within the doyers, right by off sides of upper pell house st ( formerly barber's lane bowling alley ) plaza in shanghai south chinatown.",,ambience,negative
331.0,"when i visited my friend who lives in the upper eastside, she recommended that we go to this restaurant.",,anecdotes/miscellaneous,neutral
3512.0,"when asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not mcdonald's, every place makes things differently while it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",dish,anecdotes/miscellaneous,negative
,"quality of animal food there is excellent well and price is comparatively cheap, stick to pork, fish, chicken, lamb dishes and all vegetables.",vegetables,price,positive
,frites then were delicious if a bit rough on the thick right side.,Frites,food,positive
,"so he not only makes his own homemade shredded mozzarella, but every home pie crust is cooked ultra fresh.",pie,food,positive
,great big atmoshere and just worth every bit.,atmoshere,ambience,positive
,i only ate boiled clams oreganta and spectacular steak salad with many perfectly marinated cucumbers mixed and tomatoes with lots of brown shrimp paste and basil.,salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil,food,positive
,deff recimmend bukhara they might also have already opened another two new business locations with guess ill try check them out.,,anecdotes/miscellaneous,positive
,"nothing against a damn good sales call, but and the business tactics at amma are almost just always too obvious.",,service,negative
870.0,"in addition, the food is very good and the prices are reasonable.",prices,price,positive
,"they're actually also friendlier here, especially dear the shop owner, uncle kenny.",owner,service,positive
2529.0,"as for the bar, this is another bad idea.",bar,food,negative
,but i then finally ordered the green clay crab cocktail and just bottled it and was then soaked in a lime juice based concoction where all you possibly could could ever taste for was all the bitter lime.,lime,food,negative
1632.0,"still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",measures of liquers,price,conflict
,the specialty food made at a this place is'gourmet'indian gujarati cuisine.,'gourmet' Indian cuisine,food,neutral
,"however they commonly stick top to taste japanese dimsum, or though generally still not super fat from more overpriced noodles.",dimsum,price,negative
,even the food there is just so god good that even to order out with the wait is incredible.,wait,service,negative
,it was usually not above ordinary ground and therefore the beef version had other cheap ( perhaps undercooked ) beef.,beef,food,negative
2349.0,i ate clams oreganta and spectacular salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil.,salad with perfectly marinated cucumbers and tomatoes with lots of shrimp and basil,food,positive
,the portions available are large and the larger servers always seemingly surprise us with a different service starter.,starter,service,positive
,but if your into middle thai.. you cannot miss this great asian restaurant.,,anecdotes/miscellaneous,positive
,where we finally came were within to a group of camps situated about 8 and very well above dry lake seved.,seved,anecdotes/miscellaneous,neutral
,"ask for usha, the other nicest japanese bartender there in manhattan.",bartender,service,positive
3091.0,"the puke green walls leave a lot to be desired, but the food is very good.",walls,ambience,negative
,try always the olive cream flat cheese or the whole lox spread leaf on a whole cheese wheat everything bagel.,bagel,food,positive
,"but even though it has its good its seafood, there the food prices are just too high.",prices,price,negative
1407.0,the seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,ambience,negative
825.0,"pricey, but worth a try, at least once.",,anecdotes/miscellaneous,positive
,"if anything you do love wine and cheese and delicious french country fare, you've ll love the artisanal!",cheese,food,positive
,after passing by all this strange restaurant and for sometime i finally finally decided to go home in and have dinner.,dinner,anecdotes/miscellaneous,neutral
854.0,got a little loud after 8pm when the joint got full.,,ambience,negative
3709.0,my wife had the fried shrimp which are huge and loved it.,fried shrimp,food,positive
3530.0,"it's like they took leftover chicken, poured oil and sprinkled pepper powder over it (the sauce was translucent and red).",sauce,food,negative
,"$ us 160 with each for right 2 filets, or any 2 vodka free sides, an apple orange appetizer bottle and drinks.",drinks,price,neutral
1543.0,this should have been done in a back room - away from customers.,,anecdotes/miscellaneous,negative
362.0,"nice restaurant overall, with classic upscale italian decor.",Italian decor,ambience,positive
,"today toons hill has recently again been redone, but so it's now a very very attractive space.",space,ambience,positive
3157.0,try the olive cream cheese or the lox spread on a whole wheat everything bagel.,bagel,food,positive
259.0,this is my first time writing a review for a restaurant because the food and service was excellent.,service,anecdotes/miscellaneous,positive
2277.0,"the cuisine from what i've gathered is authentic taiwanese, though its very different from what i've been accustomed to in taipei.",cuisine,food,neutral
1006.0,i've been to several places for dim sum and this has got to be the worst.,Dim Sum,anecdotes/miscellaneous,negative
2791.0,"the porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",seafood tagliatelle,food,negative
2579.0,a must try!,,anecdotes/miscellaneous,positive
988.0,the food is delicious.,food,food,positive
,"for appetizers, please i recommend both the shrimp steak fritters and the dumplings.",dumplings,food,positive
2915.0,"not the food ,not the ambiance , not the service, i agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",wait staff,service,negative
1796.0,you guys are awesome!,,anecdotes/miscellaneous,positive
,similarly i would very much... highly recommend for preserving this local place then to anyone who is looking fifty miles around for a not particularly fine indian country restaurant dining experience but however that scenario is so oh definitely not at least a high value for one half your dollar.,Indian dining experience,food,positive
3116.0,"the waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.",waitstaff,service,positive
,this here is the second best sushi in new guy york city - hands you down.,sushi,food,positive
2142.0,"try everything for that matter, it is all good.",,food,positive
,on today day we however still were fans of the super low half - sale price hot saturday night burger pizza option down until grabbing some inedible squid during a recent house visit.,half-price Saturday night option,price,positive
2244.0,i love their thai noodles with shrimp and chicken and coconut juice is the must!,Thai noodles with shrimp and chicken and coconut juice,food,positive
,"as always a retired city hipster, doing so i can definitely say here with some small degree of just some certainty that for certainly time the last near six year lucky strike has officially been undoubtedly the absolute best reasonably laid - back and late music night party in the city.",,anecdotes/miscellaneous,positive
,service was nothing on par... but not wonderful.,Service,service,conflict
1940.0,"super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",live jazz,ambience,positive
810.0,my family and i ate here last night for our annual christmas dinner with the family members who would rather spend the holidays with friends out-of-town.,Christmas dinner,anecdotes/miscellaneous,neutral
,maybe this little place is a great bargain.,,price,positive
843.0,a restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,atmosphere,ambience,positive
563.0,i was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,table,ambience,negative
2309.0,there is a downside if you're ordering in -- the delivery guys have major attitude.,delivery guys,service,negative
1002.0,"the view is spectacular, and the food is great.",food,ambience,positive
2414.0,"the pad thai, lad nar and various other dishes all look good on paper but, i've had better thai food in less asthetically pleasing places.",thai food,food,conflict
,now the nice scrambled pizza is good though.,pizza,food,positive
3638.0,"we figured we never had argentinian pizza before so we grabbed our lunch there, sharing a large pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.",blue cheese,food,positive
1113.0,i have been in many restaurants all over the city and roth's steakhouse has quickly become one of my favorites.,,anecdotes/miscellaneous,positive
,"we were seated open promptly as planned we also had reservations, however after that the air service down was slow.",service,service,conflict
2905.0,i don't usually order wine with indian so i can't comment on their wine list or their wines.,wines,food,neutral
,because the atmosphere within is great enough if your looking for a laid back scene and an inexpensive private way to can spend a long weekend afternoon.,atmosphere,price,positive
2355.0,the octopus eaters were floored by the octopus salad.,Octopus salad,food,positive
,"if you'at re looking for a place to please sit down, have a drink and conversations about with old friends, go out to sweet - cream n - tart and order yourself both a hong - kong styled chocolate milk and traditional tea water with tapioca pearls ( hot ).",tea with tapioca pearls (hot),ambience,positive
,"like just going right straight along to the ballato'el s is like coming right home and not eating the bread in... my totally own kitchen, an absolute absolute delight!",,anecdotes/miscellaneous,positive
2940.0,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,service,service,positive
948.0,i'm told that it is open 24hrs which is good.,,anecdotes/miscellaneous,positive
,"best of all is the warm vibe, though the car owner stuff is just super friendly stuff and service is fast.",service,ambience,positive
2330.0,"when family came in he gave them apps to test their palets, and then ordered for them.",apps,service,neutral
,"the sweet anti - pasta was excellent, and especially for the cream calamari, as such were the filling through pasta mains.",filling pasta mains,food,positive
1718.0,"great food, great decor, great service.",service,ambience,positive
2104.0,"the wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative.",tables,ambience,positive
,"whoever the jazz instrumental duo truly was, they were all on point.",,ambience,positive
3396.0,"everything we had was pretty good, but we have only been there once.",,food,positive
2558.0,but they've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the godmother pizza (a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual).,specials,food,positive
3089.0,"oh yes, and if you are a fan of indian oldies film stars, there are plenty of portraits of indian actors and actresses in classic black white that adorn the walls, some of which, i would love to know where they obtained.",portraits,ambience,positive
729.0,"the atmosphere isn't the greatest , but i suppose that's how they keep the prices down .",prices,price,positive
,but i do love all indian food and frankly consider myself destined to be quite an... sure expert a person on eating it.,Indian food,food,positive
2407.0,"it's usually packed for good reason, esp.",,anecdotes/miscellaneous,neutral
2135.0,"on a recent sunday afternoon, a friend and i accidently found this great restaurant on our way to see the pulitzer prize winning play doubt.",,anecdotes/miscellaneous,positive
2968.0,"nice ambiance, nice little bar, good bartender, francois, and good service.",ambiance,ambience,positive
,your pizza here is consistently good.,Pizza,food,positive
3012.0,"if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).",sushi,food,positive
,"not the greatest sushi eating place, anywhere but in excellent restaurants for a $ worth 19. 95 all you can ever eat.",sushi place,price,positive
,"authentic food and... they still have real service, not just with the rush bites you usually get sometimes and when they try to push you out in the door.",service,service,positive
1767.0,fish is so very fresh.,Fish,food,positive
2105.0,"a few tips: skip the turnip cake, roast pork buns and egg custards.",egg custards,food,negative
3642.0,"the food is outstanding and the service is quick, friendly and very professional.",service,service,positive
1482.0,"the plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.",toppings,food,positive
,he offers subpar service services and thus has no social personality.,service,service,negative
3481.0,if i wanted to deal with a crappy scene and annoying customers i'd go out in manhattan.,customers,ambience,negative
3095.0,"the palak paneer was standard, and i was not a fan of the malai kofta.",malai kofta,food,neutral
990.0,its not the same if you have to sit inside.,,ambience,neutral
,"while the $ 200 20 entree range alone is not usually overly... expensive, in new current york city, the restaurants there are also is certainly definitely better food allowed here in that range, and so sapphire, despite our both it's lovely atmosphere, will most likely would not easily be becoming a restaurant to many which i will eagerly in return.",entree range,food,negative
3364.0,this is the perfect date spot for williamsburg couples.,date spot,anecdotes/miscellaneous,positive
289.0,i read the other review and have to say i had the opposite experience here last sunday.,,anecdotes/miscellaneous,neutral
1720.0,just ignore the trendy wannabes.,,anecdotes/miscellaneous,negative
1377.0,"i found it on a cold night, the perfect spot to warm up.",spot,ambience,positive
1972.0,i could have drank 4 glasses of water and still been parched - so watch out.,glasses of water,food,negative
2427.0,"this place doesn't compare with mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.",quality,price,negative
2524.0,i dont how this place is still running.,,anecdotes/miscellaneous,negative
,my boyfriend cam and i only were in ny for maybe a few days and pastis was a fine place that something came up recommended.,,anecdotes/miscellaneous,neutral
2036.0,"that is a problem since we paid about 20 bucks a dish, and had to order 5 dishes to get a decent taste.",dishes,price,negative
,"oh the light cheese or bagels always warm, soft on on all the inside, the crispy smooth on on just over the fast outside face and enormous in cake size.",bagels,food,positive
3002.0,"more important, the sushi rivals the best in tokyo.",sushi,food,positive
,our online server was all very helpful now and still so friendly.,server,service,positive
1874.0,"the entree was bland and small, dessert was not inspired.",dessert,food,negative
,great pizza and my fantastic service.,service,service,positive
568.0,"to my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.",table,service,negative
1296.0,they charge different prices all the time.,prices,price,negative
,my best pastrami i ever had and my great hot portion eaten without being ridiculous.,portion,food,positive
,"the main course overall had an average straight portion, though and was decent overall.",portion,food,positive
,i really freaking liked this place.,,anecdotes/miscellaneous,positive
2710.0,nice find.,,anecdotes/miscellaneous,positive
,"hence the food inludes several famous scrumptious bombay state style chaat cakes such as bhelpuri, shah sevpuri and samosa rani chaats, as the well as countless other great local indian culinary appetizers.",bombay style chaat,food,positive
2167.0,the workers there also absolutely load the bagel with cream cheese (gets a little messy).,cream cheese,food,neutral
,because apparently this place really is freaking up incredibly tiny.,place,ambience,negative
,"see also, the place is very popular in here with many young families, okay so if you'shouldn re you too busy bothered overnight by children off running loose about like little wild animals, kids come later at night to strictly avoid seeing about them.",,ambience,neutral
964.0,"the wait staff is very friendly, if not overly efficient.",wait staff,service,positive
,"while apparently most people here can attest regularly regularly to spending something over $ 50 by billion on drinks only in new very old young york bars and hardly almost never feeling a... thing, the rare drinks here here collectively are plentiful everywhere and completely unique.",drinks,price,negative
,and i'd m really amazed we two really haven't quite been kicked both out of almost this shit place as yet.,,anecdotes/miscellaneous,neutral
,sometimes it's convenient.,,anecdotes/miscellaneous,positive
1627.0,"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service,service,positive
,"hopefully next time, soon i will save your room for some dessert.",dessert,food,neutral
,well but i sure wouldn't exactly wanna stay live if there.,,anecdotes/miscellaneous,neutral
,the eastern yellowtail was particularly good as it well.,Yellowtail,food,positive
,the little spicy orange tuna roll plate combo is huge and was probably possibly the best sandwich that i'd ve definitely probably had at around around this same price range.,price range,price,positive
,"everytime i ever decide to try that another place here on the other ues, i get too angry that maybe i obviously didn't just actually go back to zucchero pomodori.",,anecdotes/miscellaneous,conflict
,in taj mahal offeres gret and value chocolate and great food.,food,price,positive
796.0,"the food was just ok, at least for what food was available.",food,food,negative
,haven went here out last night tonight and had a pleasant experience.,,anecdotes/miscellaneous,positive
,came looking for this dark place because i always heard good looking things.,,anecdotes/miscellaneous,neutral
,the service also was considered prompt justice and courteous.,Service,service,positive
29.0,"dessert - can't be missed, so save room!!!",Dessert,food,positive
,because we always did get a sampling group of appetizers and share.,appetizers,anecdotes/miscellaneous,neutral
1948.0,"we've been following chef lyle's food around new york for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.",food,food,positive
3582.0,"but, they were too big for the bun.",bun,food,negative
,perhaps he most would recommend - or more perfect for those looking for near home a place located close to grand river central.,,anecdotes/miscellaneous,positive
,i am french and really i mean really felt more like home!!!,,anecdotes/miscellaneous,positive
989.0,the service is fine and they allow you to enjoy the view.,view,ambience,positive
,"the food inside is that good, i honestly can't lie.",food,food,positive
788.0,the website and rating makes this place look wonderful but in reality it was very disappointing.,place,anecdotes/miscellaneous,conflict
,truly horrible.,,anecdotes/miscellaneous,negative
1998.0,"i will definetely go back again and again, that's for sure!!!",,anecdotes/miscellaneous,positive
,"but not for only was the food outstanding, but that the various little'perks'were always great.",perks,service,positive
,and the sushi section is also great!,sushi,food,positive
2224.0,"it might have been a little too spicy for my friend, which you can couteract with eat more rice and keeping water on hand.",water,food,neutral
,"this tiny restaurant is as cozy as what it gets, packed with everything that odd certain parisian flair.",,ambience,neutral
,"to... celebrate a birthday, three years of us kids went to mare hall anticipating great food.",food,anecdotes/miscellaneous,neutral
,also the sushi section is also great!,sushi,food,positive
,maybe it all was just also an entirely unintentional mistake but i've now experienced almost the same with some other mexican restaurants so i don'ts t appreciate such practice.,,anecdotes/miscellaneous,negative
2833.0,"i can't wait for summer, when they serve outside on their gigantic patio.",patio,ambience,positive
2166.0,they were served warm and had a soft fluffy interior.,,food,positive
1193.0,that's why you have to pay more for that.,,anecdotes/miscellaneous,neutral
2439.0,this is a wonderful place on all stand points especially value ofr money.,value ofr money,price,positive
2788.0,buon appetito!,,anecdotes/miscellaneous,positive
,"try ordering from at the regular menu, then you certainly would not cause regret!",menu,food,positive
3563.0,we were in search of food and stumbled on this block of indian restaurants on east sixth street.,food,anecdotes/miscellaneous,neutral
,11 my steak steak au poivre was indeed one of perhaps the worst i've had.,steak au poivre,food,negative
688.0,i think this would be a pretty good spot if it were not so overpriced and overrated.,,price,negative
2900.0,"the beverages were excellent, and the dessert was good.",dessert,food,positive
,and i might ultimately but would never defiantly have come crawling back down here again as one of my new top choices.,,anecdotes/miscellaneous,positive
,it however was usually not raised above ordinary ground and therefore mostly the beef version had other thoroughly cheap ( though perhaps undercooked ) ground beef.,beef,food,negative
,"i once was turned land on next to this new restaurant by my buddy a new fellow real english female foodie friend husband of mine, and have been regularly going way far back and regularly here ever since.",,anecdotes/miscellaneous,positive
,if i wanted just you busy to deal with causing a crappy fight scene crew and annoying customers i'll come d certainly help ye go figure out back in upper manhattan.,customers,ambience,negative
,mine was only a little better burnt but still felt delicious with my goat cheese and my panchetta ( its raddichio crunch was kind even of bitter though ).,raddichio,food,conflict
,"great japanese food, three great foreign decor, one great dinner service.",service,ambience,positive
3177.0,we ate at this thai place following the reviews but very unhappy with the foods.,foods,food,negative
43.0,always full with tourists (especially because of it's close proximity to rockefeller center).,,ambience,neutral
,so for goddamn sure soon i still will keep slowly coming just coming back because i might feel really good this restaurant deserves.,,anecdotes/miscellaneous,positive
,the one big paper complaint : no toasting available.,TOASTING,food,negative
,where you will not even be clearly disapointed at all.,,anecdotes/miscellaneous,positive
,i liked the best beer selection!,beer selection,food,positive
,i cannot imagine better indian home food in all parts of the same city.,Indian food,food,positive
2390.0,we saw them heating up at least one frozen item though i'm not sure which dim sum dish it was.,dim sum dish,food,negative
,i'cal ve dined it at a alain ducasse's restaurant back in downtown monte carlo for half the original price for the damn same excellent dining experience.,price,price,positive
1837.0,"good, fast service.",service,service,positive
,we finally were within a group of camps about 8 and very well above lake seved.,seved,anecdotes/miscellaneous,neutral
,"quite or frankly, this is some of the worst goddamn sushi bar i have ever seen tried.",sushi,food,negative
,the glass jukebox plays everything from traditional italian opera ballet to the strokes.,jukebox,ambience,neutral
,you obviously can barely see exactly who you are with... never mind have such a conversation.,,ambience,negative
,this stupid place is amazingly bad.,,anecdotes/miscellaneous,negative
,"is best of all that is the warm town vibe, the owner is super friendly and service today is being fast.",service,ambience,positive
,"we had crawfish pie boiled and despite making it a sticky mess, it was a cake ton of merry fun here and quite... tasty as well.",crawfish boiled,food,positive
2897.0,"while sapphire is certainly not lacking in ambiance, and probably has the best decor of any indian restaurant i have been to in new york city, the food was not what i had hoped for.",decor,ambience,positive
,but the menu list is very limited - i would think we counted 4 dessert or possibly 5 entrees.,entrees,food,negative
1420.0,"note that they do not serve beer, you must bring your own.",beer,service,negative
,of course because the sole reason its so brightly packed together is because the food there is is so that all very delicious!,food,food,positive
1203.0,i came to this restaurant expecting to be surprised but left bored and overcharged.,,price,negative
1891.0,"the food was really good, i had the onion soup and it was one of the best ever.",onion soup,food,positive
1666.0,food was good not great not worth the wait or another visit,wait,service,negative
,"and however, mostly... i think jeckll hill school and henry w hydes while club t is one hundred of those crazy places because that city is what fun to do once.",,anecdotes/miscellaneous,positive
1404.0,they have authentic indian at amazin prices.,prices,price,positive
3136.0,from an english speaking staff.,staff,anecdotes/miscellaneous,neutral
3169.0,also a little more expensive than your average bagel place.,bagel,price,negative
,coming here from boston this place sure is like emma'a s pizza in west kendall square in west cambridge ( although sometimes they probably have more funky toppings! ),toppings,anecdotes/miscellaneous,neutral
866.0,the staff there is very attentive and down to earth.,staff,service,positive
,"um yeah, sometimes the service can be... slow.",service,service,negative
,the now strong strong scents coming from the left and out right of both me negatively got affected by all my rather weak male taste receptor buds.,scents,anecdotes/miscellaneous,negative
,make no future plans to return anytime soon.,,anecdotes/miscellaneous,negative
1240.0,"apparently, the good cook works then.",cook,food,positive
1280.0,always busy but fast moving.,,ambience,conflict
2964.0,not a small feat for good french food in the area.,french food,food,positive
,the next big coffee table complaint : also no toasting option available.,TOASTING,food,negative
417.0,a thai restaurant out of rice during dinner?,dinner,anecdotes/miscellaneous,negative
,tuk tuk is in one of those comfortable neighborhood joints where everybody you know you will absolutely always have a good good decent meal at a decent fair price price.,price,price,positive
,service was made very good and mostly warm.,Service,service,positive
1037.0,"while the food was excellent, it wasn't cheap (though not extremely expensive either).",food,price,conflict
1371.0,the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,tuna,food,negative
,"they're are even better at taiwanese restaurants and where they are located also in flushing, queens.",,anecdotes/miscellaneous,neutral
,"we have just tried every thai food restaurant between 300 atlantic avenue avenue and 4th streets, chinese and indian joya is the best.",,anecdotes/miscellaneous,positive
,fucking fantastic!,,anecdotes/miscellaneous,positive
2567.0,great value for the quality ingredients.,ingredients,price,positive
,if you want a good authentic thai cooking this place clearly is not the place to even go.,Thai,food,negative
941.0,the service was excellent - friendly and attentive.,service,service,positive
,"for $ 760 for 2 thousand people, it'isn s a formula once and in only a lifetime experience.",,price,negative
,the hotel resort food is also great and looks authentic.,food,food,positive
,well all but the nyu students love building this place so that it makes for a fun young atmosphere.,atmosphere,ambience,positive
,its an truly excellent place without ever seen to actually really relax tonight and the buffet food is one of at far the best in serving the large city section of central new york.,food,ambience,positive
,i decided almost hesititate to write a review because the atmosphere was just so great music and that i would hate for it and too they become closer to crowded.,atmosphere,ambience,positive
,heartland brewery is considered by as far possibly one of the freaking top three best safe places in the nyc easy to somehow make new friends... and catch him up with you those two old ones.,,anecdotes/miscellaneous,positive
,"as does a nearly retired city hall hipster, so i can definitely honestly say with some small ironic degree of some certainty that for right certainly the last six hundred year lucky strike has been undoubtedly the best at laid - back lifestyle and late music night living in the city.",,anecdotes/miscellaneous,positive
,"barbecued codfish was gorgeously moist - as if recently poached - well yet the equally fabulous texture was easily let down down by curiously bland organic seasoning - something a spice rub hal might have overwhelmed, however herb mix or either other sauce would have done in much to enhance.",sauce,food,conflict
,"after completely complaining about the chicken dish, the manager came over to tell on us that, no one had ever complained before, before and that we still just didn'x t truly know what everything the hot dish plate was always supposed to taste like.",dish,food,negative
,as they are served typically with a free shrimp appetizer and the vegetarian portions are perfect for a lunch.,lunch,price,positive
,their wines by the glass doors are a great accompaniment and you can eat like even a dutch king... with that wine sold for under $ 30.,wine,price,positive
,"that he said, i thought cooking scalini et fedeli was making one of the best dining experiences that i've almost ever had.",,anecdotes/miscellaneous,positive
,the only sandwhiches are out - of - hand this goddamn world!,sandwhiches,food,positive
3525.0,the staff is very attentive and we can almost always get a table.,table,service,positive
,so you cannot simply go pretty very much wrong with destroying in this particular place.,,anecdotes/miscellaneous,positive
3653.0,my friends and i were on vacation in ny and was referred to chance by a friend.,,anecdotes/miscellaneous,neutral
664.0,the staff is also attentive and friendly.,staff,service,positive
,once done they ran me out of them these gnochi words and just made up it for cutting me up completely from scratch!,Gnochi,anecdotes/miscellaneous,positive
3073.0,"food was very good, but not what i would consider out of this world.",Food,food,positive
2323.0,excellent lunch buffet for only $6.95.,lunch buffet,price,positive
2701.0,"service here was great, food was fantastic.",food,service,positive
,and i'd m amazed we two haven't been kicked both out of this place yet.,,anecdotes/miscellaneous,neutral
,much more reasonably average priced too!,priced,price,positive
,"from the new signs, the specials menus, specialty food, and even decoration all over the waitstaff are apparently all totally japanese.",waitstaff,ambience,positive
2980.0,i'm not picky - but it was actually gross.,,food,negative
,went to village last january night for my nineteenth birthday.,,anecdotes/miscellaneous,neutral
3608.0,"so, a little inconsistency there but either way, both pizzas were really good.",pizzas,food,conflict
3254.0,i have eaten there 3-4 times and the food was always good.,food,food,positive
2068.0,this place is always packed.,,anecdotes/miscellaneous,neutral
,i would definitely recommend bloody mary's diner and am making it one of five my favorite regular neighborhood pizza haunts.,,anecdotes/miscellaneous,positive
321.0,came looking for this place because i heard good things.,,anecdotes/miscellaneous,neutral
1140.0,"anyways, if you're in the neighborhood to eat good food, i wouldn't waste my time trying to find something, rather go across the street to tamari.",food,food,negative
2605.0,mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,raddichio,food,conflict
,"shockingly your easy right to throw a massive group action dinner party here : simple contract, deposit only but to hold the date of the entire september 2nd fl mezz for our average grp of 20.",group dinner,anecdotes/miscellaneous,positive
695.0,can't wait wait for my next visit.,,anecdotes/miscellaneous,positive
1085.0,"trust me, it will be great, and all of it will be devoured in no time.",,food,positive
199.0,"aside from the bearded, courdoroy blazer professor type with the nyu student he's sleeping with that week, you see a strange mix of hipsters, frat boys, will smith types who need to be told they are black, bitter cougars who cant understand why they arent married yet....",,ambience,neutral
340.0,the rice was poor quality and was cooked so badly it was hard.,cooked,food,negative
,wine master list number 11 is not huge but the def lil well got selected.,Wine list,food,conflict
2411.0,"however, their popularity has yet to slow down, and i still find myself drawn to their ambiance and delectable reputation.",ambiance,ambience,positive
2590.0,"i love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.",food,food,negative
397.0,try the lobster teriyaki and the rose special roll.,rose special roll,food,positive
1928.0,we were very pleasantly surprised.,,anecdotes/miscellaneous,positive
2413.0,"an excellent alternative to fast food joints and ordering in but, the food was slightly disappointing.",food,anecdotes/miscellaneous,positive
